station_id,date,year,ec_msm,tal_mgl,po4_mgl
C2H061Q01,2003-12-23,2003,106.8,192.571,0.282
C2H061Q01,2003-12-30,2003,105.1,197.91,0.126
C2H061Q01,2004-01-05,2004,112.8,196.879,0.327
C2H061Q01,2004-01-12,2004,104.5,176.45,0.272
C2H061Q01,2004-01-19,2004,101.4,183.887,0.069
C2H061Q01,2004-01-26,2004,103.0,179.482,0.369
C2H061Q01,2004-02-02,2004,92.9,151.816,0.268
C2H061Q01,2004-02-09,2004,97.3,160.789,0.345
C2H061Q01,2004-02-17,2004,95.0,141.433,0.277
C2H061Q01,2004-02-24,2004,77.8,133.577,0.173
C2H061Q01,2004-03-01,2004,57.9,97.567,0.163
C2H061Q01,2004-03-09,2004,75.2,119.906,0.127
C2H061Q01,2004-03-15,2004,56.9,109.907,0.151
C2H061Q01,2004-03-23,2004,56.8,146.168,0.157
C2H061Q01,2004-03-29,2004,62.8,111.481,0.13
C2H061Q01,2004-04-06,2004,63.3,118.469,0.204
C2H061Q01,2004-04-12,2004,64.5,123.494,0.243
C2H061Q01,2004-04-20,2004,69.8,127.555,0.187
C2H061Q01,2004-04-27,2004,71.2,123.322,0.236
C2H061Q01,2004-05-03,2004,73.1,121.014,0.216
C2H061Q01,2004-05-10,2004,67.5,132.509,0.179
C2H061Q01,2004-05-17,2004,74.3,132.976,0.152
C2H061Q01,2004-05-24,2004,78.7,145.028,0.123
C2H061Q01,2004-06-01,2004,83.8,136.891,0.092
C2H061Q01,2004-06-08,2004,84.5,147.333,0.145
C2H061Q01,2004-06-15,2004,88.1,148.46,0.088
C2H061Q01,2004-06-22,2004,86.7,141.847,0.11
C2H061Q01,2004-06-29,2004,86.0,150.887,0.128
C2H061Q01,2004-07-06,2004,86.0,138.474,0.105
C2H061Q01,2004-07-13,2004,83.3,144.61,0.119
C2H061Q01,2004-07-20,2004,84.8,134.37,0.146
C2H061Q01,2004-07-27,2004,80.1,121.341,0.127
C2H061Q01,2004-08-03,2004,83.9,131.369,0.143
C2H061Q01,2004-08-11,2004,87.2,134.059,0.186
C2H061Q01,2004-08-17,2004,85.8,141.677,0.304
C2H061Q01,2004-08-24,2004,87.5,146.145,0.304
C2H061Q01,2004-08-31,2004,88.5,142.77,0.281
C2H061Q01,2004-09-07,2004,88.6,160.385,0.295
C2H061Q01,2004-09-14,2004,87.4,153.291,0.249
C2H061Q01,2004-09-21,2004,93.0,152.142,0.478
C2H061Q01,2004-09-28,2004,95.1,150.801,0.386
C2H061Q01,2004-10-05,2004,97.6,169.373,0.294
C2H061Q01,2004-10-12,2004,98.4,179.018,0.473
C2H061Q01,2004-10-19,2004,97.8,162.48,0.265
C2H061Q01,2004-10-26,2004,100.4,166.63,0.348
C2H061Q01,2004-11-02,2004,104.9,176.096,0.315
C2H061Q01,2004-11-09,2004,108.1,175.58,0.437
C2H061Q01,2004-11-16,2004,102.2,181.354,0.386
C2H061Q01,2004-11-23,2004,101.6,185.902,0.439
C2H061Q01,2004-11-30,2004,90.7,166.998,0.293
C2H061Q01,2004-12-14,2004,79.8,147.257,0.274
C2H061Q01,2004-12-17,2004,81.3,151.221,0.327
C2H061Q01,2004-12-21,2004,75.8,145.801,0.245
C2H061Q01,2004-12-29,2004,66.3,118.609,0.237
C2H061Q01,2005-01-04,2005,54.9,107.532,0.36
C2H061Q01,2005-01-11,2005,49.9,112.791,0.494
C2H061Q01,2005-01-18,2005,57.0,110.776,0.201
C2H061Q01,2005-01-25,2005,64.1,102.512,0.085
C2H061Q01,2005-02-01,2005,58.2,122.293,0.21
C2H061Q01,2005-02-08,2005,58.8,118.249,0.271
C2H061Q01,2005-02-15,2005,70.2,123.613,0.21
C2H061Q01,2005-02-22,2005,70.1,121.1,0.146
C2H061Q01,2005-03-01,2005,66.1,105.79,0.207
C2H061Q01,2005-03-08,2005,69.5,117.835,0.132
C2H061Q01,2005-03-15,2005,71.5,118.164,0.115
C2H061Q01,2005-03-22,2005,73.1,121.358,0.096
C2H061Q01,2005-03-30,2005,74.6,116.317,0.086
C2H061Q01,2005-04-05,2005,72.7,120.692,0.085
C2H061Q01,2005-04-12,2005,77.6,137.213,0.052
C2H061Q01,2005-04-19,2005,74.9,126.339,0.06
C2H061Q01,2005-04-26,2005,74.7,126.675,0.058
C2H061Q01,2005-05-03,2005,70.9,138.211,0.065
C2H061Q01,2005-05-10,2005,71.1,143.193,0.049
C2H061Q01,2005-05-17,2005,78.0,150.62,0.065
C2H061Q01,2005-05-24,2005,79.6,141.618,0.058
C2H061Q01,2005-05-31,2005,83.1,136.434,0.046
C2H061Q01,2005-06-07,2005,82.0,135.867,0.044
C2H061Q01,2005-06-14,2005,83.4,134.478,0.064
C2H061Q01,2005-06-21,2005,86.9,135.189,0.087
C2H061Q01,2005-06-30,2005,92.3,140.377,0.059
C2H061Q01,2005-07-05,2005,89.8,145.66,0.064
C2H061Q01,2005-07-12,2005,90.3,150.962,0.088
C2H061Q01,2005-07-19,2005,96.2,154.953,0.107
C2H061Q01,2005-07-26,2005,90.2,158.526,0.066
C2H061Q01,2005-08-02,2005,94.7,152.058,0.082
C2H061Q01,2005-08-09,2005,91.3,159.838,0.054
C2H061Q01,2005-08-16,2005,88.8,129.431,0.127
C2H061Q01,2005-08-23,2005,89.2,133.715,0.068
C2H061Q01,2005-08-30,2005,91.8,140.097,0.067
C2H061Q01,2005-09-07,2005,91.8,145.156,0.06
C2H061Q01,2005-09-13,2005,93.1,136.86,0.101
C2H061Q01,2005-09-20,2005,94.8,144.3,0.182
C2H061Q01,2005-09-27,2005,95.3,160.079,0.197
C2H061Q01,2005-10-04,2005,94.6,166.872,0.119
C2H061Q01,2005-10-11,2005,93.8,171.761,0.09
C2H061Q01,2005-10-18,2005,100.1,165.466,0.099
C2H061Q01,2005-10-25,2005,89.2,146.44,0.051
C2H061Q01,2005-11-01,2005,89.6,161.221,0.051
C2H061Q01,2005-11-08,2005,85.1,156.117,0.096
C2H061Q01,2005-11-15,2005,59.8,118.478,0.094
C2H061Q01,2005-11-22,2005,60.5,121.758,0.086
C2H061Q01,2005-11-29,2005,61.1,106.544,0.063
C2H061Q01,2005-12-06,2005,50.4,104.5,0.076
C2H061Q01,2005-12-14,2005,47.4,101.995,0.094
C2H061Q01,2005-12-22,2005,47.6,110.929,0.074
C2H061Q01,2005-12-28,2005,59.2,117.183,0.047
C2H061Q01,2006-01-04,2006,56.0,108.314,0.067
C2H061Q01,2006-01-10,2006,64.3,101.884,0.061
C2H061Q01,2006-01-17,2006,30.6,58.632,0.101
C2H061Q01,2006-01-24,2006,32.5,59.879,0.17
C2H061Q01,2006-01-31,2006,35.0,74.955,0.038
C2H061Q01,2006-02-07,2006,44.2,83.276,0.137
C2H061Q01,2006-02-14,2006,26.4,82.693,0.046
C2H061Q01,2006-02-21,2006,29.9,69.398,0.063
C2H061Q01,2006-02-28,2006,28.8,64.781,0.134
C2H061Q01,2006-03-07,2006,27.0,72.804,0.063
C2H061Q01,2006-03-14,2006,25.7,65.319,0.111
C2H061Q01,2006-03-21,2006,34.4,71.319,0.15
C2H061Q01,2006-03-28,2006,24.7,62.494,0.11
C2H061Q01,2006-04-04,2006,29.4,76.739,0.116
C2H061Q01,2006-04-11,2006,32.8,84.243,0.106
C2H061Q01,2006-04-18,2006,35.4,83.65,0.185
C2H061Q01,2006-04-25,2006,58.5,113.942,0.167
C2H061Q01,2006-05-02,2006,53.5,119.584,0.131
C2H061Q01,2006-05-09,2006,49.7,129.205,0.134
C2H061Q01,2006-05-16,2006,50.4,115.062,0.134
C2H061Q01,2006-05-17,2006,50.2,112.094,0.119
C2H061Q01,2006-05-23,2006,53.7,113.795,0.097
C2H061Q01,2006-05-30,2006,52.5,110.454,0.082
C2H061Q01,2006-06-06,2006,53.5,109.917,0.083
C2H061Q01,2006-06-13,2006,59.5,114.686,0.089
C2H061Q01,2006-06-20,2006,69.3,100.232,0.039
C2H061Q01,2006-06-27,2006,73.0,111.435,0.043
C2H061Q01,2006-07-04,2006,80.1,114.213,0.06
C2H061Q01,2006-07-11,2006,81.3,124.358,0.055
C2H061Q01,2006-07-18,2006,79.6,143.365,0.071
C2H061Q01,2006-07-25,2006,86.4,147.342,0.057
C2H061Q01,2006-08-01,2006,78.4,98.64,0.046
C2H061Q01,2006-08-15,2006,82.7,136.302,0.126
C2H061Q01,2006-08-22,2006,75.9,142.233,0.125
C2H061Q01,2006-08-29,2006,81.1,130.478,0.188
C2H061Q01,2006-09-05,2006,77.4,140.84,0.137
C2H061Q01,2006-09-12,2006,74.8,81.603,0.036
C2H061Q01,2006-09-19,2006,78.3,137.694,0.266
C2H061Q01,2006-09-26,2006,80.3,147.621,0.18
C2H061Q01,2006-10-03,2006,76.0,148.564,0.191
C2H061Q01,2006-10-10,2006,71.9,148.802,0.235
C2H061Q01,2006-10-19,2006,79.6,139.429,0.203
C2H061Q01,2006-10-24,2006,73.3,132.754,0.213
C2H061Q01,2006-10-31,2006,83.1,140.288,0.262
C2H061Q01,2006-11-07,2006,86.2,151.284,0.291
C2H061Q01,2006-11-14,2006,85.9,149.224,0.206
C2H061Q01,2006-11-21,2006,79.0,145.97,0.258
C2H061Q01,2006-11-28,2006,72.0,141.968,0.285
C2H061Q01,2006-12-05,2006,76.2,131.587,0.258
C2H061Q01,2006-12-12,2006,70.5,128.786,0.325
C2H061Q01,2006-12-19,2006,75.9,137.42,0.377
C2H061Q01,2007-01-03,2007,73.6,120.913,0.274
C2H061Q01,2007-01-09,2007,57.5,118.036,0.289
C2H061Q01,2007-01-16,2007,58.1,119.352,0.363
C2H061Q01,2007-01-16,2007,59.8,115.871,0.401
C2H061Q01,2007-01-23,2007,65.3,125.137,0.351
C2H061Q01,2007-01-30,2007,68.4,107.135,0.365
C2H061Q01,2007-02-06,2007,68.6,106.384,0.36
C2H061Q01,2007-02-13,2007,65.3,98.995,0.362
C2H061Q01,2007-02-20,2007,74.0,112.392,0.288
C2H061Q01,2007-02-27,2007,75.9,125.128,0.362
C2H061Q01,2007-03-01,2007,75.7,123.775,0.299
C2H061Q01,2007-03-06,2007,74.4,132.093,0.232
C2H061Q01,2007-03-13,2007,73.8,136.745,0.242
C2H061Q01,2007-03-20,2007,78.8,138.865,0.189
C2H061Q01,2007-03-27,2007,79.8,140.215,0.144
C2H061Q01,2007-04-03,2007,87.2,137.055,0.067
C2H061Q01,2007-04-17,2007,92.0,142.757,0.085
C2H061Q01,2007-04-24,2007,87.0,138.81,0.054
C2H061Q01,2007-05-01,2007,77.4,133.55,0.043
C2H061Q01,2007-05-08,2007,80.1,128.842,0.094
C2H061Q01,2007-05-15,2007,74.9,145.992,0.052
C2H061Q01,2007-05-22,2007,78.4,139.24,0.054
C2H061Q01,2007-05-31,2007,77.0,137.603,0.075
C2H061Q01,2007-06-05,2007,81.1,138.103,0.063
C2H061Q01,2007-06-13,2007,74.6,139.984,0.131
C2H061Q01,2007-06-19,2007,84.8,121.894,0.125
C2H061Q01,2007-06-26,2007,78.2,132.001,0.104
C2H061Q01,2007-07-03,2007,76.3,138.276,0.099
C2H061Q01,2007-07-10,2007,77.1,140.872,0.146
C2H061Q01,2007-07-17,2007,84.2,173.49,0.135
C2H061Q01,2007-07-24,2007,85.1,143.672,0.156
C2H061Q01,2007-08-01,2007,82.4,150.857,0.173
C2H061Q01,2007-08-07,2007,84.9,144.214,0.191
C2H061Q01,2007-08-15,2007,84.9,138.432,0.169
C2H061Q01,2007-08-21,2007,89.9,149.838,0.271
C2H061Q01,2007-08-28,2007,88.0,147.465,0.322
C2H061Q01,2007-09-05,2007,89.0,176.076,0.245
C2H061Q01,2007-09-11,2007,81.7,181.38,0.295
C2H061Q01,2007-09-18,2007,82.9,161.115,0.242
C2H061Q01,2007-09-26,2007,90.1,153.649,0.375
C2H061Q01,2007-09-26,2007,91.3,162.718,0.354
C2H061Q01,2007-10-02,2007,86.6,152.64,0.345
C2H061Q01,2007-10-04,2007,90.6,151.083,0.604
C2H061Q01,2007-10-04,2007,84.8,143.719,0.485
C2H061Q01,2007-10-09,2007,31.3,65.392,0.12
C2H061Q01,2007-10-16,2007,71.0,141.48,0.334
C2H061Q01,2007-10-23,2007,59.8,119.125,0.31
C2H061Q01,2007-10-30,2007,65.6,126.749,0.284
C2H061Q01,2007-10-30,2007,69.1,132.058,0.268
C2H061Q01,2007-11-06,2007,73.1,148.598,0.29
C2H061Q01,2007-11-12,2007,76.3,150.104,0.453
C2H061Q01,2007-11-13,2007,75.8,153.057,0.399
C2H061Q01,2007-11-20,2007,77.1,150.101,0.365
C2H061Q01,2007-11-27,2007,48.6,99.701,0.41
C2H061Q01,2007-11-28,2007,65.1,147.019,0.331
C2H061Q01,2007-12-05,2007,59.0,91.561,0.166
C2H061Q01,2007-12-11,2007,34.0,64.981,0.135
C2H061Q01,2007-12-20,2007,74.2,137.833,0.217
C2H061Q01,2007-12-20,2007,60.7,121.51,0.158
C2H061Q01,2007-12-25,2007,82.6,154.481,0.206
C2H061Q01,2008-01-03,2008,80.8,168.857,0.227
C2H061Q01,2008-01-08,2008,79.1,155.776,0.347
C2H061Q01,2008-01-09,2008,81.6,150.039,0.318
C2H061Q01,2008-01-15,2008,84.3,143.324,0.134
C2H061Q01,2008-01-22,2008,71.8,116.262,0.121
C2H061Q01,2008-01-29,2008,69.3,126.217,0.079
C2H061Q01,2008-01-29,2008,63.6,118.741,0.083
C2H061Q01,2008-02-05,2008,64.6,101.492,0.163
C2H061Q01,2008-02-05,2008,62.6,98.706,0.111
C2H061Q01,2008-02-12,2008,62.9,102.051,0.107
C2H061Q01,2008-02-19,2008,67.1,100.4,0.136
C2H061Q01,2008-02-20,2008,60.9,102.485,0.142
C2H061Q01,2008-02-26,2008,65.6,109.989,0.138
C2H061Q01,2008-03-04,2008,59.4,106.253,0.143
C2H061Q01,2008-03-11,2008,69.6,122.089,0.082
C2H061Q01,2008-03-18,2008,62.3,106.431,0.084
C2H061Q01,2008-03-26,2008,63.8,100.576,0.066
C2H061Q01,2008-04-01,2008,69.6,112.86,0.057
C2H061Q01,2008-04-08,2008,69.8,126.483,0.099
C2H061Q01,2008-04-15,2008,72.8,119.268,0.115
C2H061Q01,2008-04-16,2008,67.3,118.542,0.092
C2H061Q01,2008-04-22,2008,61.5,115.84,0.121
C2H061Q01,2008-04-29,2008,64.8,109.334,0.093
C2H061Q01,2008-05-06,2008,74.2,108.567,0.093
C2H061Q01,2008-05-13,2008,75.5,122.46,0.054
C2H061Q01,2008-08-26,2008,84.2,141.995,0.118
C2H061Q01,2008-09-03,2008,90.0,152.781,0.037
C2H061Q01,2008-09-09,2008,93.8,149.973,0.17
C2H061Q01,2008-09-09,2008,,146.18,
C2H061Q01,2008-09-16,2008,99.5,155.681,0.189
C2H061Q01,2008-09-23,2008,93.7,155.764,0.185
C2H061Q01,2008-09-30,2008,87.8,162.756,0.238
C2H061Q01,2008-10-07,2008,88.8,159.753,0.249
C2H061Q01,2008-10-09,2008,87.6,167.327,0.267
C2H061Q01,2008-10-14,2008,93.4,168.277,0.285
C2H061Q01,2008-10-22,2008,91.6,169.85,0.331
C2H061Q01,2008-10-28,2008,90.3,166.093,0.337
C2H061Q01,2008-10-30,2008,89.2,166.939,0.37
C2H061Q01,2008-11-04,2008,90.9,163.519,0.223
C2H061Q01,2008-11-11,2008,82.6,158.533,0.242
C2H061Q01,2008-11-18,2008,82.8,156.844,1.983
C2H061Q01,2008-11-25,2008,67.7,115.785,0.11
C2H061Q01,2008-11-27,2008,71.3,126.568,0.118
C2H061Q01,2008-12-04,2008,67.7,123.59,0.26
C2H061Q01,2008-12-09,2008,68.1,180.491,0.38
C2H061Q01,2008-12-16,2008,76.3,109.042,0.223
C2H061Q01,2008-12-23,2008,68.6,198.797,0.399
C2H061Q01,2008-12-30,2008,69.9,124.85,0.273
C2H061Q01,2009-01-06,2009,67.2,115.369,0.243
C2H061Q01,2009-01-09,2009,70.1,121.88,0.006
C2H061Q01,2009-01-13,2009,74.3,126.4,0.229
C2H061Q01,2009-02-04,2009,44.2,91.866,0.08
C2H061Q01,2009-02-10,2009,42.6,76.668,0.12
C2H061Q01,2009-02-17,2009,33.6,76.036,0.128
C2H061Q01,2009-02-25,2009,36.0,85.712,0.076
C2H061Q01,2009-03-03,2009,40.7,104.743,0.106
C2H061Q01,2009-03-10,2009,56.0,112.984,0.072
C2H061Q01,2009-03-25,2009,32.7,95.488,0.147
C2H061Q01,2009-03-31,2009,44.9,102.854,0.172
C2H061Q01,2009-04-07,2009,51.3,109.333,0.061
C2H061Q01,2009-04-15,2009,53.8,114.147,0.036
C2H061Q01,2009-05-06,2009,57.1,102.108,0.044
C2H061Q01,2009-05-12,2009,55.0,161.174,0.044
C2H061Q01,2009-06-09,2009,47.3,164.1,0.945
C2H061Q01,2009-06-10,2009,74.5,129.513,0.034
C2H061Q01,2009-06-18,2009,75.5,141.081,0.015
C2H061Q01,2009-08-04,2009,86.0,156.384,0.125
C2H061Q01,2009-08-18,2009,81.5,161.778,0.199
C2H061Q01,2009-09-01,2009,,153.08,0.196
C2H061Q01,2009-09-08,2009,89.2,161.664,0.04
C2H061Q01,2009-09-15,2009,87.3,148.837,0.15
C2H061Q01,2009-09-22,2009,90.2,152.03,0.272
C2H061Q01,2009-09-29,2009,93.9,159.252,0.341
C2H061Q01,2009-10-06,2009,90.5,148.98,0.283
C2H061Q01,2009-10-08,2009,87.2,153.676,0.261
C2H061Q01,2009-10-13,2009,77.3,131.967,0.33
C2H061Q01,2009-10-20,2009,90.0,159.814,0.219
C2H061Q01,2009-10-28,2009,90.9,158.85,0.293
C2H061Q01,2009-11-05,2009,,153.752,0.261
C2H061Q01,2009-11-10,2009,,145.367,0.253
C2H061Q01,2009-11-19,2009,79.3,141.667,0.311
C2H061Q01,2009-11-24,2009,77.3,139.665,0.252
C2H061Q01,2009-12-02,2009,72.3,126.407,0.201
C2H061Q01,2009-12-15,2009,77.9,137.078,0.221
C2H061Q01,2009-12-22,2009,71.5,132.677,0.201
C2H061Q01,2009-12-29,2009,69.4,131.421,0.227
C2H061Q01,2010-01-05,2010,64.7,104.914,0.197
C2H061Q01,2010-01-06,2010,64.1,126.382,0.144
C2H061Q01,2010-01-12,2010,51.0,94.935,0.195
C2H061Q01,2010-01-19,2010,50.5,104.0,0.3
C2H061Q01,2010-01-26,2010,28.3,58.419,0.095
C2H061Q01,2010-02-02,2010,27.2,92.7,0.139
C2H061Q01,2010-02-09,2010,27.9,73.896,0.141
C2H061Q01,2010-02-10,2010,30.5,87.094,0.175
C2H061Q01,2010-02-16,2010,36.1,88.911,0.051
C2H061Q01,2010-02-23,2010,45.96,126.746,0.159
C2H061Q01,2010-03-09,2010,31.1,71.149,0.174
C2H061Q01,2010-03-16,2010,48.5,73.923,0.236
C2H061Q01,2010-03-24,2010,,76.704,0.222
C2H061Q01,2010-03-30,2010,49.2,93.891,0.177
C2H061Q01,2010-04-07,2010,56.3,110.515,0.184
C2H061Q01,2010-04-13,2010,32.0,76.781,0.158
C2H061Q01,2010-04-21,2010,36.0,85.144,0.127
C2H061Q01,2010-04-21,2010,37.3,83.68,0.158
C2H061Q01,2010-05-19,2010,65.0,159.779,0.136
C2H061Q01,2010-05-25,2010,65.1,141.2,0.172
C2H061Q01,2010-06-01,2010,68.2,149.709,0.074
C2H061Q01,2010-06-15,2010,72.9,137.887,0.202
C2H061Q01,2010-06-22,2010,70.5,154.361,0.111
C2H061Q01,2010-06-23,2010,72.1,167.617,0.122
C2H061Q01,2010-06-30,2010,73.5,157.856,0.12
C2H061Q01,2010-07-27,2010,73.9,161.556,0.194
C2H061Q01,2010-07-28,2010,74.6,170.054,0.208
C2H061Q01,2010-09-06,2010,79.5,163.553,0.181
C2H061Q01,2010-11-10,2010,79.8,172.556,0.482
C2H061Q01,2010-12-09,2010,74.1,153.577,0.49
C2H061Q01,2011-01-05,2011,25.55,82.14,0.074
C2H061Q01,2011-02-23,2011,32.05,102.164,0.147
C2H061Q01,2011-06-30,2011,67.4,179.917,0.15
C2H061Q01,2011-08-24,2011,70.8,141.465,0.061
C2H061Q01,2011-09-22,2011,69.7,138.219,0.056
C2H061Q01,2011-10-20,2011,79.7,192.221,0.102
C2H066Q01,1999-01-11,1999,20.0,72.5,0.081
C2H066Q01,1999-01-25,1999,27.0,104.6,0.027
C2H066Q01,1999-02-08,1999,29.3,118.5,0.023
C2H066Q01,2000-01-05,2000,29.2,105.704,0.103
C2H066Q01,2000-01-10,2000,23.9,88.937,0.056
C2H066Q01,2000-01-25,2000,24.6,92.664,0.096
C2H066Q01,2000-02-01,2000,22.6,85.01,0.078
C2H066Q01,2000-02-08,2000,27.5,108.817,0.073
C2H066Q01,2000-02-14,2000,30.3,123.966,0.032
C2H066Q01,2000-02-21,2000,32.0,132.635,0.059
C2H066Q01,2000-02-28,2000,28.8,106.208,0.057
C2H066Q01,2000-03-06,2000,36.0,146.682,0.016
C2H066Q01,2000-03-14,2000,44.2,181.308,0.03
C2H066Q01,2000-03-20,2000,38.9,166.446,0.027
C2H066Q01,2000-03-28,2000,42.6,172.173,0.017
C2H066Q01,2000-04-04,2000,29.4,108.218,0.055
C2H066Q01,2000-04-10,2000,35.6,137.129,0.04
C2H066Q01,2000-04-17,2000,41.4,158.777,0.03
C2H066Q01,2000-05-02,2000,49.9,199.583,0.02
C2H066Q01,2000-05-09,2000,47.3,145.042,0.023
C2H066Q01,2000-05-15,2000,46.8,159.857,0.021
C2H066Q01,2000-05-22,2000,46.2,182.473,0.024
C2H066Q01,2000-08-08,2000,64.6,266.028,0.01
C2H066Q01,2000-08-15,2000,64.1,256.416,0.019
C2H066Q01,2000-08-22,2000,63.7,250.15,0.038
C2H066Q01,2000-08-30,2000,62.3,249.201,0.013
C2H066Q01,2000-09-04,2000,64.1,253.351,0.019
C2H066Q01,2000-09-12,2000,71.9,260.307,0.018
C2H066Q01,2000-09-19,2000,67.4,240.31,0.016
C2H066Q01,2000-09-27,2000,60.4,170.172,0.147
C2H066Q01,2000-10-02,2000,62.3,227.091,0.007
C2H066Q01,2001-01-02,2001,20.3,69.939,0.2
C2H066Q01,2001-01-08,2001,25.0,91.199,0.151
C2H066Q01,2001-02-26,2001,31.7,117.711,0.065
C2H066Q01,2001-04-23,2001,45.4,178.613,0.061
C2H066Q01,2001-05-08,2001,22.3,76.932,1.162
C2H066Q01,2001-05-15,2001,28.0,95.554,0.595
C2H066Q01,2001-05-21,2001,31.0,113.843,0.137
C2H066Q01,2001-05-29,2001,34.2,133.237,0.268
C2H066Q01,2001-06-04,2001,37.0,145.916,0.026
C2H066Q01,2001-06-11,2001,41.0,159.862,0.016
C2H066Q01,2001-06-18,2001,41.8,170.135,0.046
C2H066Q01,2001-06-26,2001,45.7,179.555,0.031
C2H066Q01,2001-07-03,2001,48.1,182.174,0.046
C2H066Q01,2001-07-10,2001,47.6,187.438,0.028
C2H066Q01,2001-07-16,2001,50.5,201.154,0.036
C2H066Q01,2001-07-24,2001,50.4,197.587,0.023
C2H066Q01,2001-07-30,2001,47.6,195.467,0.013
C2H066Q01,2001-08-06,2001,50.4,198.265,0.038
C2H066Q01,2001-08-13,2001,51.0,193.238,0.023
C2H066Q01,2001-08-20,2001,49.6,198.113,0.006
C2H066Q01,2001-08-28,2001,50.9,187.154,0.014
C2H066Q01,2001-09-03,2001,54.9,204.874,0.02
C2H066Q01,2001-09-10,2001,52.2,189.646,0.013
C2H066Q01,2001-09-17,2001,52.0,187.573,0.035
C2H066Q01,2001-09-26,2001,55.1,202.352,0.02
C2H066Q01,2001-10-02,2001,53.7,192.343,0.016
C2H066Q01,2001-10-30,2001,41.6,148.724,0.121
C2H066Q01,2001-11-06,2001,39.2,146.26,0.06
C2H066Q01,2001-11-13,2001,42.6,167.624,0.026
C2H066Q01,2001-11-21,2001,37.5,137.817,0.108
C2H066Q01,2001-11-27,2001,43.6,121.988,0.051
C2H066Q01,2001-12-11,2001,45.6,168.844,0.081
C2H066Q01,2001-12-19,2001,39.4,147.836,0.076
C2H066Q01,2002-01-03,2002,35.7,138.941,0.068
C2H066Q01,2002-01-08,2002,37.2,148.115,0.059
C2H066Q01,2002-01-14,2002,40.0,168.734,0.044
C2H066Q01,2002-01-22,2002,44.2,190.528,0.046
C2H066Q01,2002-01-29,2002,43.4,179.376,0.046
C2H066Q01,2002-02-05,2002,48.1,202.773,0.027
C2H066Q01,2002-02-12,2002,50.3,205.36,0.056
C2H066Q01,2002-02-26,2002,54.1,222.37,0.071
C2H066Q01,2002-03-06,2002,53.8,224.043,0.026
C2H066Q01,2002-03-12,2002,52.6,226.776,0.037
C2H066Q01,2002-03-19,2002,54.1,228.859,0.016
C2H066Q01,2002-03-26,2002,56.2,226.458,0.036
C2H066Q01,2002-07-23,2002,69.3,272.95,0.066
C2H066Q01,2002-07-30,2002,68.4,270.562,0.023
C2H066Q01,2002-08-13,2002,71.8,279.619,0.051
C2H066Q01,2002-08-21,2002,72.8,270.513,0.026
C2H066Q01,2002-08-27,2002,69.0,285.195,0.037
C2H066Q01,2002-09-03,2002,65.9,229.781,0.016
C2H066Q01,2002-09-10,2002,77.8,294.095,0.313
C2H066Q01,2002-09-18,2002,74.1,298.005,0.033
C2H066Q01,2002-12-23,2002,86.0,316.062,0.056
C2H066Q01,2002-12-30,2002,41.3,161.463,0.106
C2H066Q01,2003-11-18,2003,19.8,46.22,0.31
C2H066Q01,2003-11-25,2003,27.7,87.702,0.1
C2H066Q01,2003-12-02,2003,32.1,118.237,0.111
C2H066Q01,2004-03-15,2004,29.2,99.813,0.111
C2H066Q01,2004-03-23,2004,34.2,121.246,0.123
C2H066Q01,2004-03-29,2004,38.1,138.733,0.073
C2H066Q01,2004-04-06,2004,38.4,148.094,0.074
C2H066Q01,2004-04-12,2004,38.7,129.774,0.077
C2H066Q01,2004-04-20,2004,41.3,146.646,0.053
C2H066Q01,2004-04-27,2004,44.4,164.925,0.035
C2H066Q01,2004-05-03,2004,45.4,174.124,0.051
C2H066Q01,2004-05-10,2004,46.3,172.457,0.031
C2H066Q01,2004-12-29,2004,35.5,125.744,0.203
C2H066Q01,2005-01-04,2005,55.7,162.318,0.157
C2H066Q01,2005-01-25,2005,26.9,104.146,0.211
C2H066Q01,2005-02-01,2005,31.2,118.879,0.132
C2H066Q01,2005-02-08,2005,29.4,113.917,0.115
C2H066Q01,2005-02-15,2005,34.0,136.667,0.107
C2H066Q01,2005-02-22,2005,31.2,107.493,0.291
C2H066Q01,2005-03-01,2005,21.5,80.229,0.115
C2H066Q01,2005-03-08,2005,27.6,104.107,0.308
C2H066Q01,2005-03-15,2005,31.6,119.172,0.1
C2H066Q01,2005-03-22,2005,36.4,135.895,0.045
C2H066Q01,2005-03-30,2005,33.1,129.189,0.046
C2H066Q01,2005-04-05,2005,31.8,125.126,0.055
C2H066Q01,2005-04-12,2005,39.7,117.368,0.168
C2H066Q01,2005-04-19,2005,33.5,123.307,0.134
C2H066Q01,2005-04-26,2005,32.5,114.533,0.103
C2H066Q01,2005-05-03,2005,34.1,130.622,0.058
C2H066Q01,2005-05-10,2005,34.4,134.544,0.039
C2H066Q01,2005-05-17,2005,37.6,151.164,0.055
C2H066Q01,2005-05-24,2005,41.1,160.508,0.012
C2H066Q01,2005-05-31,2005,42.8,170.942,0.033
C2H066Q01,2005-06-07,2005,44.9,172.255,0.018
C2H066Q01,2005-06-14,2005,45.7,181.397,0.017
C2H066Q01,2005-06-21,2005,48.8,192.484,0.016
C2H066Q01,2005-06-30,2005,49.0,191.449,0.018
C2H066Q01,2005-07-05,2005,50.9,206.628,0.024
C2H066Q01,2005-07-12,2005,53.5,199.013,0.021
C2H066Q01,2005-07-19,2005,58.5,221.775,0.019
C2H066Q01,2005-07-26,2005,62.9,235.722,0.031
